protocol,fold,seed,split,score_path,score_file_exists,expected_score_checksum,actual_score_checksum,score_checksum_match,row_id_digest,matched_lane_count,all_lanes_use_manifest_checksum,checkpoint_restore_pass,eval_mode_scoring_pass,baseline_source
grouped_video,2,20260634,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold2__seed20260634__regression_plus_binary__heldout_test.csv.gz,True,48e11b60d5cdf819f5c07bf81c367260,48e11b60d5cdf819f5c07bf81c367260,True,fd0e2da0e40c08f65a4483a16618af93,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260625,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260625__regression_plus_binary__train.csv.gz,True,7f3634d9753b52f572c4519efe1c6c1b,7f3634d9753b52f572c4519efe1c6c1b,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260625,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260625__regression_plus_binary__heldout_test.csv.gz,True,ba873aa444a8ba8198b6627d4df838ba,ba873aa444a8ba8198b6627d4df838ba,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260626,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260626__regression_plus_binary__train.csv.gz,True,5adda3120503fe28d51778ca428aa9ba,5adda3120503fe28d51778ca428aa9ba,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260626,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260626__regression_plus_binary__heldout_test.csv.gz,True,f6cfd4385ec9ecdfd384eeafc6f452e7,f6cfd4385ec9ecdfd384eeafc6f452e7,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260627,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260627__regression_plus_binary__train.csv.gz,True,46c736fe03ec7d438cec58487d6b3b24,46c736fe03ec7d438cec58487d6b3b24,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260627,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260627__regression_plus_binary__heldout_test.csv.gz,True,62ea68170c473c5709e4000272000c2a,62ea68170c473c5709e4000272000c2a,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260628,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260628__regression_plus_binary__train.csv.gz,True,c1b59a17ea49a3fdc08546fadf92523a,c1b59a17ea49a3fdc08546fadf92523a,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260628,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260628__regression_plus_binary__heldout_test.csv.gz,True,db5be9d203334c3ed75c0d8ec1c52dc5,db5be9d203334c3ed75c0d8ec1c52dc5,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260629,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260629__regression_plus_binary__train.csv.gz,True,5faa7b1b7edc79f734a6221f9c244ad6,5faa7b1b7edc79f734a6221f9c244ad6,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260629,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260629__regression_plus_binary__heldout_test.csv.gz,True,e52fa68779b60cb4d5cf90a7eebb6552,e52fa68779b60cb4d5cf90a7eebb6552,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260630,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260630__regression_plus_binary__train.csv.gz,True,2d026bda0cc49111c874eafa86a8fa9d,2d026bda0cc49111c874eafa86a8fa9d,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260630,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260630__regression_plus_binary__heldout_test.csv.gz,True,f03e580b9ac86e0e9c38b35f4d5073e7,f03e580b9ac86e0e9c38b35f4d5073e7,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260631,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260631__regression_plus_binary__train.csv.gz,True,b2c28566ec4af40223f6c1f15b91f811,b2c28566ec4af40223f6c1f15b91f811,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260631,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260631__regression_plus_binary__heldout_test.csv.gz,True,d7ab971c6c6c602dcd2a197de49c7476,d7ab971c6c6c602dcd2a197de49c7476,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260632,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260632__regression_plus_binary__train.csv.gz,True,34946da03f5a2ef98887443508a6f6ea,34946da03f5a2ef98887443508a6f6ea,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260632,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260632__regression_plus_binary__heldout_test.csv.gz,True,aba4c509ad0f5f5b7cddc7e042261b70,aba4c509ad0f5f5b7cddc7e042261b70,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260633,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260633__regression_plus_binary__train.csv.gz,True,3cdaf661b9cb94fbd93fdba91f9ff519,3cdaf661b9cb94fbd93fdba91f9ff519,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260633,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260633__regression_plus_binary__heldout_test.csv.gz,True,e87f3a8de08868ee13643f326db5da7f,e87f3a8de08868ee13643f326db5da7f,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260634,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260634__regression_plus_binary__train.csv.gz,True,b9f20ddde6c7d272d2b97be5f32505fd,b9f20ddde6c7d272d2b97be5f32505fd,True,edf6f84ad9e30f73db7dbc9b5762d815,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,3,20260634,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold3__seed20260634__regression_plus_binary__heldout_test.csv.gz,True,2cf2ef6f9e5763db7be339dffa73bf49,2cf2ef6f9e5763db7be339dffa73bf49,True,5959f9e8cf1eda1045cec7cebe31fb83,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260625,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260625__regression_plus_binary__train.csv.gz,True,958190527e6a6923bf3d8753c9625837,958190527e6a6923bf3d8753c9625837,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260625,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260625__regression_plus_binary__heldout_test.csv.gz,True,c7153397617cf2500f93f06ac5a7264c,c7153397617cf2500f93f06ac5a7264c,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260626,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260626__regression_plus_binary__train.csv.gz,True,b7586e3b5ce3fc85eb9fa703b8863d16,b7586e3b5ce3fc85eb9fa703b8863d16,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260626,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260626__regression_plus_binary__heldout_test.csv.gz,True,d362d645ee63095a5e52155ea345403e,d362d645ee63095a5e52155ea345403e,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260627,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260627__regression_plus_binary__train.csv.gz,True,f8a4d1c0bfbe2721f58384e8537cfb61,f8a4d1c0bfbe2721f58384e8537cfb61,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260627,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260627__regression_plus_binary__heldout_test.csv.gz,True,f34ed65334006f79583631d4c7f1b9e1,f34ed65334006f79583631d4c7f1b9e1,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260628,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260628__regression_plus_binary__train.csv.gz,True,d11c82b757e212bd17ad264f1d9b8a11,d11c82b757e212bd17ad264f1d9b8a11,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260628,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260628__regression_plus_binary__heldout_test.csv.gz,True,d916e6749b72a541f91d235a707f0724,d916e6749b72a541f91d235a707f0724,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260629,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260629__regression_plus_binary__train.csv.gz,True,9672186d155cee45cb7b59bff23c0dad,9672186d155cee45cb7b59bff23c0dad,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260629,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260629__regression_plus_binary__heldout_test.csv.gz,True,f6638df813448b2b75634dde253182fe,f6638df813448b2b75634dde253182fe,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260630,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260630__regression_plus_binary__train.csv.gz,True,ae124ca433b8783f375120ce3d18353c,ae124ca433b8783f375120ce3d18353c,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260630,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260630__regression_plus_binary__heldout_test.csv.gz,True,2a0ca63c306b19bc398677000440185d,2a0ca63c306b19bc398677000440185d,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260631,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260631__regression_plus_binary__train.csv.gz,True,1729a6879786bab2f1a00eff46825f86,1729a6879786bab2f1a00eff46825f86,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260631,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260631__regression_plus_binary__heldout_test.csv.gz,True,764b3b3d256989698b96e216bf217576,764b3b3d256989698b96e216bf217576,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260632,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260632__regression_plus_binary__train.csv.gz,True,774620b727ffeb9c578e2d37efaed147,774620b727ffeb9c578e2d37efaed147,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260632,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260632__regression_plus_binary__heldout_test.csv.gz,True,428ffdb74363fc3a6804976e4a91469c,428ffdb74363fc3a6804976e4a91469c,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260633,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260633__regression_plus_binary__train.csv.gz,True,522d9a6f380cfe5584e268578b119a89,522d9a6f380cfe5584e268578b119a89,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260633,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260633__regression_plus_binary__heldout_test.csv.gz,True,dea725048e7ec760504355b6135c8797,dea725048e7ec760504355b6135c8797,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260634,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260634__regression_plus_binary__train.csv.gz,True,135bbedc40f023ee12acab5e81736f17,135bbedc40f023ee12acab5e81736f17,True,6c66fcc61dc2f172820d5030a5e5281b,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,4,20260634,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold4__seed20260634__regression_plus_binary__heldout_test.csv.gz,True,dbdd6bee36c6cb2d9d32908731fd52e7,dbdd6bee36c6cb2d9d32908731fd52e7,True,e3d781e28ee5de754d23a4dedfba0dcc,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260625,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260625__regression_plus_binary__train.csv.gz,True,43dd603efd6a85f529af3f7e802a3de9,43dd603efd6a85f529af3f7e802a3de9,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260625,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260625__regression_plus_binary__heldout_test.csv.gz,True,ffa61bd5f5d612161f09fe760cfe7add,ffa61bd5f5d612161f09fe760cfe7add,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260626,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260626__regression_plus_binary__train.csv.gz,True,08a645d72bee704c0d011e3129d2af10,08a645d72bee704c0d011e3129d2af10,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260626,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260626__regression_plus_binary__heldout_test.csv.gz,True,a382bda5c6537926e7b32fb5b0080f2f,a382bda5c6537926e7b32fb5b0080f2f,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260627,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260627__regression_plus_binary__train.csv.gz,True,6783f6b2433361bd68ca4dc102eb0207,6783f6b2433361bd68ca4dc102eb0207,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260627,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260627__regression_plus_binary__heldout_test.csv.gz,True,0b97a372af3fa885989fea028d38ebe6,0b97a372af3fa885989fea028d38ebe6,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260628,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260628__regression_plus_binary__train.csv.gz,True,4d71c65af3bfbd9a66f0ee424b61a752,4d71c65af3bfbd9a66f0ee424b61a752,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260628,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260628__regression_plus_binary__heldout_test.csv.gz,True,19fdf31457058b2d4de68679fbdd145b,19fdf31457058b2d4de68679fbdd145b,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260629,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260629__regression_plus_binary__train.csv.gz,True,9522d4b47b56bf3f79099de3857fd6e3,9522d4b47b56bf3f79099de3857fd6e3,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260629,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260629__regression_plus_binary__heldout_test.csv.gz,True,3633d69b783716aeb49f046144412221,3633d69b783716aeb49f046144412221,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260630,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260630__regression_plus_binary__train.csv.gz,True,2f050fad814561bd20016e53110903d3,2f050fad814561bd20016e53110903d3,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260630,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260630__regression_plus_binary__heldout_test.csv.gz,True,3ab5dbb68b69e19d7ed69d33e034395f,3ab5dbb68b69e19d7ed69d33e034395f,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260631,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260631__regression_plus_binary__train.csv.gz,True,2bed522ed912cb3a65dfeae9dc6d93ef,2bed522ed912cb3a65dfeae9dc6d93ef,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260631,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260631__regression_plus_binary__heldout_test.csv.gz,True,48449a08f200966bb764a69c8babafc9,48449a08f200966bb764a69c8babafc9,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260632,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260632__regression_plus_binary__train.csv.gz,True,f1a68bd94571a07f0da4333bbf4b8ab1,f1a68bd94571a07f0da4333bbf4b8ab1,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260632,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260632__regression_plus_binary__heldout_test.csv.gz,True,1ee39de76346d2e2058611edccc8383e,1ee39de76346d2e2058611edccc8383e,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260633,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260633__regression_plus_binary__train.csv.gz,True,28331ec77994a017242c9af574f0f6a6,28331ec77994a017242c9af574f0f6a6,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260633,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260633__regression_plus_binary__heldout_test.csv.gz,True,d03acb8b7eb766475e3a249b991d2e6e,d03acb8b7eb766475e3a249b991d2e6e,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260634,train,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260634__regression_plus_binary__train.csv.gz,True,34b2ae00a9440ac99ab0303132fd9fc9,34b2ae00a9440ac99ab0303132fd9fc9,True,f9b1e98fc3196fbfca14f3e705218d6a,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
grouped_video,5,20260634,heldout_test,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/frozen_ar_scores/future_arousal_max_delta_rows_4_10_train_q90__grouped_video__fold5__seed20260634__regression_plus_binary__heldout_test.csv.gz,True,3e4b7a1d44eb0ea74946d61c3059bff9,3e4b7a1d44eb0ea74946d61c3059bff9,True,20b8710d7e6fb0bfa00b7fe90e2930c7,7,True,True,True,newly_trained_grouped_fold_seed_ar_only_baseline
