dataset_name,video_id,video_name,video_path,relative_video_path,extension,codec,container_format,duration_seconds,duration_source,fps,fps_source,packet_count,width,height,resolution,size_bytes,readable,ffprobe_error,ffprobe_warning,participant_id,game,session_id,drive_file_id,metadata_present,annotation_present,annotation_rows,annotation_duration_seconds,duplicate_filename_count,has_no_annotation,has_no_metadata,potential_duplicate_by_size_duration
AGAIN_cleaned,5E491E0A-C580-29BE-4329-ED7BFF843D0D_platform_812E6F39-7D38-CD21-4F0B-F720D6A08280,5E491E0A-C580-29BE-4329-ED7BFF843D0D_platform_812E6F39-7D38-CD21-4F0B-F720D6A08280.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5E491E0A-C580-29BE-4329-ED7BFF843D0D_platform_812E6F39-7D38-CD21-4F0B-F720D6A08280.webm,videos/5E491E0A-C580-29BE-4329-ED7BFF843D0D_platform_812E6F39-7D38-CD21-4F0B-F720D6A08280.webm,.webm,vp8,"matroska,webm",125.841,packet_timestamps,24.0,avg_or_r_frame_rate,3022,960,600,960x600,40266111,True,,,5E491E0A-C580-29BE-4329-ED7BFF843D0D,Pirates!,812E6F39-7D38-CD21-4F0B-F720D6A08280,10dCDlv2XZtfP4AJRMBPilP-UT3it-XQH,True,True,492,122.807,1,False,False,False
AGAIN_cleaned,5E491E0A-C580-29BE-4329-ED7BFF843D0D_solid_36AB89C0-A7E5-4E75-6495-A9C1CC15BF59,5E491E0A-C580-29BE-4329-ED7BFF843D0D_solid_36AB89C0-A7E5-4E75-6495-A9C1CC15BF59.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5E491E0A-C580-29BE-4329-ED7BFF843D0D_solid_36AB89C0-A7E5-4E75-6495-A9C1CC15BF59.webm,videos/5E491E0A-C580-29BE-4329-ED7BFF843D0D_solid_36AB89C0-A7E5-4E75-6495-A9C1CC15BF59.webm,.webm,vp8,"matroska,webm",125.959,packet_timestamps,24.015751157122555,packet_count_over_duration,3025,960,600,960x600,41457549,True,,,5E491E0A-C580-29BE-4329-ED7BFF843D0D,Solid,36AB89C0-A7E5-4E75-6495-A9C1CC15BF59,1qdW8Rk_o8qN8QQIh-yYh6Ac0OIEEucPQ,True,True,492,122.7967,1,False,False,False
AGAIN_cleaned,5E491E0A-C580-29BE-4329-ED7BFF843D0D_tiny_D41D36D3-CE32-E1E0-E479-1F5791D55D56,5E491E0A-C580-29BE-4329-ED7BFF843D0D_tiny_D41D36D3-CE32-E1E0-E479-1F5791D55D56.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5E491E0A-C580-29BE-4329-ED7BFF843D0D_tiny_D41D36D3-CE32-E1E0-E479-1F5791D55D56.webm,videos/5E491E0A-C580-29BE-4329-ED7BFF843D0D_tiny_D41D36D3-CE32-E1E0-E479-1F5791D55D56.webm,.webm,vp8,"matroska,webm",125.863,packet_timestamps,24.0,avg_or_r_frame_rate,3022,960,600,960x600,39199810,True,,,5E491E0A-C580-29BE-4329-ED7BFF843D0D,TinyCars,D41D36D3-CE32-E1E0-E479-1F5791D55D56,14i19RRKZb7PaoRSHQvRzHo8Ht5a2t8mi,True,True,492,122.7583,1,False,False,False
AGAIN_cleaned,5E491E0A-C580-29BE-4329-ED7BFF843D0D_topdown_CC8F6558-5327-792D-B465-550F0FC33775,5E491E0A-C580-29BE-4329-ED7BFF843D0D_topdown_CC8F6558-5327-792D-B465-550F0FC33775.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5E491E0A-C580-29BE-4329-ED7BFF843D0D_topdown_CC8F6558-5327-792D-B465-550F0FC33775.webm,videos/5E491E0A-C580-29BE-4329-ED7BFF843D0D_topdown_CC8F6558-5327-792D-B465-550F0FC33775.webm,.webm,vp8,"matroska,webm",125.74,packet_timestamps,24.009861619214252,packet_count_over_duration,3019,960,600,960x600,38513792,True,,,5E491E0A-C580-29BE-4329-ED7BFF843D0D,TopDown,CC8F6558-5327-792D-B465-550F0FC33775,1p4ajPk7X7ZB7ldKweRsp3XykJD9or9He,True,True,491,122.6782,1,False,False,False
AGAIN_cleaned,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_apex_6E351A67-A0DA-976B-5D69-1EAF6F55B99A,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_apex_6E351A67-A0DA-976B-5D69-1EAF6F55B99A.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_apex_6E351A67-A0DA-976B-5D69-1EAF6F55B99A.webm,videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_apex_6E351A67-A0DA-976B-5D69-1EAF6F55B99A.webm,.webm,vp8,"matroska,webm",125.933,packet_timestamps,9.735335456155257,packet_count_over_duration,1226,960,600,960x600,38303593,True,,,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,ApexSpeed,6E351A67-A0DA-976B-5D69-1EAF6F55B99A,1wAt756pMdfgn3mFwvltPivDIMTGyToLF,True,True,493,123.02176,1,False,False,False
AGAIN_cleaned,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_endless_587718C2-9C3B-D57B-714D-EDB2E852D7BD,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_endless_587718C2-9C3B-D57B-714D-EDB2E852D7BD.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_endless_587718C2-9C3B-D57B-714D-EDB2E852D7BD.webm,videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_endless_587718C2-9C3B-D57B-714D-EDB2E852D7BD.webm,.webm,vp8,"matroska,webm",125.87,packet_timestamps,23.897672201477715,packet_count_over_duration,3008,960,600,960x600,39409433,True,,,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,Endless,587718C2-9C3B-D57B-714D-EDB2E852D7BD,1VHhn-NHo8h4eGiOpP6grmhLMULUKytl7,True,True,492,122.843,1,False,False,False
AGAIN_cleaned,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_fps_C697A0AC-C316-A3C7-1E20-9767B3E5600D,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_fps_C697A0AC-C316-A3C7-1E20-9767B3E5600D.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_fps_C697A0AC-C316-A3C7-1E20-9767B3E5600D.webm,videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_fps_C697A0AC-C316-A3C7-1E20-9767B3E5600D.webm,.webm,vp8,"matroska,webm",125.378,packet_timestamps,11.756448499736797,packet_count_over_duration,1474,960,600,960x600,33980537,True,,,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,Heist!,C697A0AC-C316-A3C7-1E20-9767B3E5600D,15jaF7iI6hl2Tw1v-uXDf9w8k2xCkIrpe,True,True,490,122.31416,1,False,False,False
AGAIN_cleaned,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_gallery_2832671B-F5C1-7BC9-6512-D7742695ED3A,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_gallery_2832671B-F5C1-7BC9-6512-D7742695ED3A.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_gallery_2832671B-F5C1-7BC9-6512-D7742695ED3A.webm,videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_gallery_2832671B-F5C1-7BC9-6512-D7742695ED3A.webm,.webm,vp8,"matroska,webm",124.857,packet_timestamps,12.902760758307505,packet_count_over_duration,1611,960,600,960x600,30779969,True,,,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,Shootout,2832671B-F5C1-7BC9-6512-D7742695ED3A,1nBZi-diWzoWeDIBx-7AUj96UPF4pQbqq,True,True,488,121.92008,1,False,False,False
AGAIN_cleaned,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_gun_4A8595CC-8BEB-E1CA-B4A3-5C006BE1FC60,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_gun_4A8595CC-8BEB-E1CA-B4A3-5C006BE1FC60.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_gun_4A8595CC-8BEB-E1CA-B4A3-5C006BE1FC60.webm,videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_gun_4A8595CC-8BEB-E1CA-B4A3-5C006BE1FC60.webm,.webm,vp8,"matroska,webm",131.331,packet_timestamps,19.42420296807304,packet_count_over_duration,2551,960,600,960x600,42094967,True,,,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,Run'N'Gun,4A8595CC-8BEB-E1CA-B4A3-5C006BE1FC60,1pVnvZ0O1AFHXYTpo2zyDJ2kk87_j_vLb,True,True,514,128.33678,1,False,False,False
AGAIN_cleaned,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_platform_84E232BE-B806-ED59-4F6B-FFC721EB80BB,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_platform_84E232BE-B806-ED59-4F6B-FFC721EB80BB.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_platform_84E232BE-B806-ED59-4F6B-FFC721EB80BB.webm,videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_platform_84E232BE-B806-ED59-4F6B-FFC721EB80BB.webm,.webm,vp8,"matroska,webm",125.872,packet_timestamps,23.285559933901105,packet_count_over_duration,2931,960,600,960x600,40526702,True,,,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,Pirates!,84E232BE-B806-ED59-4F6B-FFC721EB80BB,1x2dBS6cZCspdFocqOCmIdDufAr_Uz1_k,True,True,492,122.8556,1,False,False,False
AGAIN_cleaned,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_solid_BF4D7D8C-0E3D-2CCD-EFC1-B0D948EAC1AE,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_solid_BF4D7D8C-0E3D-2CCD-EFC1-B0D948EAC1AE.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_solid_BF4D7D8C-0E3D-2CCD-EFC1-B0D948EAC1AE.webm,videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_solid_BF4D7D8C-0E3D-2CCD-EFC1-B0D948EAC1AE.webm,.webm,vp8,"matroska,webm",125.808,packet_timestamps,11.34268091059392,packet_count_over_duration,1427,960,600,960x600,39123209,True,,,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,Solid,BF4D7D8C-0E3D-2CCD-EFC1-B0D948EAC1AE,1TFxj85iX0q07wrbbvSHWRL6Puw-IcbN2,True,True,492,122.75178,1,False,False,False
AGAIN_cleaned,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_tiny_9DC052CB-6EDC-39E9-51EB-7EE726983ED2,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_tiny_9DC052CB-6EDC-39E9-51EB-7EE726983ED2.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_tiny_9DC052CB-6EDC-39E9-51EB-7EE726983ED2.webm,videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_tiny_9DC052CB-6EDC-39E9-51EB-7EE726983ED2.webm,.webm,vp8,"matroska,webm",125.803,packet_timestamps,22.296765577927395,packet_count_over_duration,2805,960,600,960x600,40907842,True,,,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,TinyCars,9DC052CB-6EDC-39E9-51EB-7EE726983ED2,17Efr_Z2HpYdyJj2th9TH2IrSbF4TI6oV,True,True,492,122.8215,1,False,False,False
AGAIN_cleaned,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_topdown_A635D203-F6E0-FB6B-0398-52060D7E6598,5F222604-CB86-1ABA-EB7B-31FF78B7BE93_topdown_A635D203-F6E0-FB6B-0398-52060D7E6598.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_topdown_A635D203-F6E0-FB6B-0398-52060D7E6598.webm,videos/5F222604-CB86-1ABA-EB7B-31FF78B7BE93_topdown_A635D203-F6E0-FB6B-0398-52060D7E6598.webm,.webm,vp8,"matroska,webm",127.41,packet_timestamps,15.917117965622793,packet_count_over_duration,2028,960,600,960x600,38766232,True,,,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,TopDown,A635D203-F6E0-FB6B-0398-52060D7E6598,1gydbT3XDUFShvj9puN_MTLhFvcqMn3pA,True,True,498,124.43834,1,False,False,False
AGAIN_cleaned,623D68EC-1C36-4E39-4317-BE7B59F593D2_apex_606304AE-90E3-600D-DCB7-E4E9C22D1202,623D68EC-1C36-4E39-4317-BE7B59F593D2_apex_606304AE-90E3-600D-DCB7-E4E9C22D1202.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_apex_606304AE-90E3-600D-DCB7-E4E9C22D1202.webm,videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_apex_606304AE-90E3-600D-DCB7-E4E9C22D1202.webm,.webm,vp8,"matroska,webm",125.931,packet_timestamps,17.978099117770842,packet_count_over_duration,2264,960,600,960x600,42670952,True,,,623D68EC-1C36-4E39-4317-BE7B59F593D2,ApexSpeed,606304AE-90E3-600D-DCB7-E4E9C22D1202,1qjOMXgmEwJddGygZsWmH62zdq6iuuJy3,True,True,492,122.779,1,False,False,False
AGAIN_cleaned,623D68EC-1C36-4E39-4317-BE7B59F593D2_fps_31EE6AD4-FBF5-E580-4FF4-9A1383BE9044,623D68EC-1C36-4E39-4317-BE7B59F593D2_fps_31EE6AD4-FBF5-E580-4FF4-9A1383BE9044.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_fps_31EE6AD4-FBF5-E580-4FF4-9A1383BE9044.webm,videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_fps_31EE6AD4-FBF5-E580-4FF4-9A1383BE9044.webm,.webm,vp8,"matroska,webm",125.433,packet_timestamps,20.871700429711478,packet_count_over_duration,2618,960,600,960x600,39531070,True,,,623D68EC-1C36-4E39-4317-BE7B59F593D2,Heist!,31EE6AD4-FBF5-E580-4FF4-9A1383BE9044,1oVaOwP2PYvBW62tmWnbO9pMhXkqhfNOF,True,True,491,122.516,1,False,False,False
AGAIN_cleaned,623D68EC-1C36-4E39-4317-BE7B59F593D2_gallery_AF8E5509-2935-55A3-DE26-1033FA035D4C,623D68EC-1C36-4E39-4317-BE7B59F593D2_gallery_AF8E5509-2935-55A3-DE26-1033FA035D4C.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_gallery_AF8E5509-2935-55A3-DE26-1033FA035D4C.webm,videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_gallery_AF8E5509-2935-55A3-DE26-1033FA035D4C.webm,.webm,vp8,"matroska,webm",124.915,packet_timestamps,23.4559500460313,packet_count_over_duration,2930,960,600,960x600,39225684,True,,,623D68EC-1C36-4E39-4317-BE7B59F593D2,Shootout,AF8E5509-2935-55A3-DE26-1033FA035D4C,13GMYsfLwMtnrTFfy2KBVosjtrSmMVpOg,True,True,488,121.879,1,False,False,False
AGAIN_cleaned,623D68EC-1C36-4E39-4317-BE7B59F593D2_gun_BF89431A-609C-2A38-06EE-277544AD264B,623D68EC-1C36-4E39-4317-BE7B59F593D2_gun_BF89431A-609C-2A38-06EE-277544AD264B.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_gun_BF89431A-609C-2A38-06EE-277544AD264B.webm,videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_gun_BF89431A-609C-2A38-06EE-277544AD264B.webm,.webm,vp8,"matroska,webm",129.79,packet_timestamps,23.938670159488407,packet_count_over_duration,3107,960,600,960x600,41427830,True,,,623D68EC-1C36-4E39-4317-BE7B59F593D2,Run'N'Gun,BF89431A-609C-2A38-06EE-277544AD264B,1XJcvg8C2ceyYgfElIzV9_B8Py_5ddqKK,True,True,508,126.73915,1,False,False,False
AGAIN_cleaned,623D68EC-1C36-4E39-4317-BE7B59F593D2_tiny_A8F13CF1-CAFB-948D-8CE5-3368F4FA66D4,623D68EC-1C36-4E39-4317-BE7B59F593D2_tiny_A8F13CF1-CAFB-948D-8CE5-3368F4FA66D4.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_tiny_A8F13CF1-CAFB-948D-8CE5-3368F4FA66D4.webm,videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_tiny_A8F13CF1-CAFB-948D-8CE5-3368F4FA66D4.webm,.webm,vp8,"matroska,webm",115.356,packet_timestamps,24.003952980339125,packet_count_over_duration,2769,960,600,960x600,37661903,True,,,623D68EC-1C36-4E39-4317-BE7B59F593D2,TinyCars,A8F13CF1-CAFB-948D-8CE5-3368F4FA66D4,1kjcU361YEQFAxMgeNU9I7o8MwOzADE45,True,True,450,112.4069,1,False,False,False
AGAIN_cleaned,623D68EC-1C36-4E39-4317-BE7B59F593D2_topdown_76FB7B24-7334-ECBC-56E3-917C0E8D2744,623D68EC-1C36-4E39-4317-BE7B59F593D2_topdown_76FB7B24-7334-ECBC-56E3-917C0E8D2744.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_topdown_76FB7B24-7334-ECBC-56E3-917C0E8D2744.webm,videos/623D68EC-1C36-4E39-4317-BE7B59F593D2_topdown_76FB7B24-7334-ECBC-56E3-917C0E8D2744.webm,.webm,vp8,"matroska,webm",126.247,packet_timestamps,23.620363256156583,packet_count_over_duration,2982,960,600,960x600,39886489,True,,,623D68EC-1C36-4E39-4317-BE7B59F593D2,TopDown,76FB7B24-7334-ECBC-56E3-917C0E8D2744,16xWye4kSsOTT-s6piup9qnwsvR67eGbQ,True,True,493,123.2012,1,False,False,False
AGAIN_cleaned,62A1F053-1EA8-7433-090E-89D450314F41_apex_2FA54CF8-7174-0020-53EC-51FAE7AF415F,62A1F053-1EA8-7433-090E-89D450314F41_apex_2FA54CF8-7174-0020-53EC-51FAE7AF415F.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/62A1F053-1EA8-7433-090E-89D450314F41_apex_2FA54CF8-7174-0020-53EC-51FAE7AF415F.webm,videos/62A1F053-1EA8-7433-090E-89D450314F41_apex_2FA54CF8-7174-0020-53EC-51FAE7AF415F.webm,.webm,vp8,"matroska,webm",125.907,packet_timestamps,21.325263885248635,packet_count_over_duration,2685,960,600,960x600,43970610,True,,,62A1F053-1EA8-7433-090E-89D450314F41,ApexSpeed,2FA54CF8-7174-0020-53EC-51FAE7AF415F,1S71IKGcQZHdZgxsQTPCMFOPIISysUzWP,True,True,492,122.8577,1,False,False,False
AGAIN_cleaned,62A1F053-1EA8-7433-090E-89D450314F41_endless_3229985E-BC4D-E997-B319-515816396636,62A1F053-1EA8-7433-090E-89D450314F41_endless_3229985E-BC4D-E997-B319-515816396636.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/62A1F053-1EA8-7433-090E-89D450314F41_endless_3229985E-BC4D-E997-B319-515816396636.webm,videos/62A1F053-1EA8-7433-090E-89D450314F41_endless_3229985E-BC4D-E997-B319-515816396636.webm,.webm,vp8,"matroska,webm",125.87,packet_timestamps,24.0,avg_or_r_frame_rate,3023,960,600,960x600,27404720,True,,,62A1F053-1EA8-7433-090E-89D450314F41,Endless,3229985E-BC4D-E997-B319-515816396636,1t9sKYFso9BcSNYe2sI_ZQmF3AL31NaeA,True,True,492,122.781,1,False,False,False
AGAIN_cleaned,62A1F053-1EA8-7433-090E-89D450314F41_fps_6C43F954-DECD-B3EB-E554-CD7EB38A503A,62A1F053-1EA8-7433-090E-89D450314F41_fps_6C43F954-DECD-B3EB-E554-CD7EB38A503A.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/62A1F053-1EA8-7433-090E-89D450314F41_fps_6C43F954-DECD-B3EB-E554-CD7EB38A503A.webm,videos/62A1F053-1EA8-7433-090E-89D450314F41_fps_6C43F954-DECD-B3EB-E554-CD7EB38A503A.webm,.webm,vp8,"matroska,webm",125.198,packet_timestamps,23.930094729947765,packet_count_over_duration,2996,960,600,960x600,38586207,True,,,62A1F053-1EA8-7433-090E-89D450314F41,Heist!,6C43F954-DECD-B3EB-E554-CD7EB38A503A,1nwSfJjMykcomeeBXZG-9NvX6PP09nPGq,True,True,489,122.1821,1,False,False,False
AGAIN_cleaned,62A1F053-1EA8-7433-090E-89D450314F41_gallery_C168980C-C4EE-4575-8689-8FE539A3D021,62A1F053-1EA8-7433-090E-89D450314F41_gallery_C168980C-C4EE-4575-8689-8FE539A3D021.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/62A1F053-1EA8-7433-090E-89D450314F41_gallery_C168980C-C4EE-4575-8689-8FE539A3D021.webm,videos/62A1F053-1EA8-7433-090E-89D450314F41_gallery_C168980C-C4EE-4575-8689-8FE539A3D021.webm,.webm,vp8,"matroska,webm",124.942,packet_timestamps,23.987130028333148,packet_count_over_duration,2997,960,600,960x600,39413782,True,,,62A1F053-1EA8-7433-090E-89D450314F41,Shootout,C168980C-C4EE-4575-8689-8FE539A3D021,1UtykdvCtHAhQuyMdcVbibzwIlTQln4AK,True,True,488,121.776,1,False,False,False
AGAIN_cleaned,62A1F053-1EA8-7433-090E-89D450314F41_gun_A8767ED7-30B9-F8DA-3C6A-6C027D49828E,62A1F053-1EA8-7433-090E-89D450314F41_gun_A8767ED7-30B9-F8DA-3C6A-6C027D49828E.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/62A1F053-1EA8-7433-090E-89D450314F41_gun_A8767ED7-30B9-F8DA-3C6A-6C027D49828E.webm,videos/62A1F053-1EA8-7433-090E-89D450314F41_gun_A8767ED7-30B9-F8DA-3C6A-6C027D49828E.webm,.webm,vp8,"matroska,webm",128.967,packet_timestamps,24.01389502741011,packet_count_over_duration,3097,960,600,960x600,41732656,True,,,62A1F053-1EA8-7433-090E-89D450314F41,Run'N'Gun,A8767ED7-30B9-F8DA-3C6A-6C027D49828E,1XZMxYZSv7MT7I3nt2iiLngcRISt4fU2d,True,True,504,125.76575,1,False,False,False
AGAIN_cleaned,62A1F053-1EA8-7433-090E-89D450314F41_platform_89CFB866-3E16-AC7C-B13D-DCDDA680E088,62A1F053-1EA8-7433-090E-89D450314F41_platform_89CFB866-3E16-AC7C-B13D-DCDDA680E088.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/62A1F053-1EA8-7433-090E-89D450314F41_platform_89CFB866-3E16-AC7C-B13D-DCDDA680E088.webm,videos/62A1F053-1EA8-7433-090E-89D450314F41_platform_89CFB866-3E16-AC7C-B13D-DCDDA680E088.webm,.webm,vp8,"matroska,webm",125.918,packet_timestamps,24.015629219015548,packet_count_over_duration,3024,960,600,960x600,41493036,True,,,62A1F053-1EA8-7433-090E-89D450314F41,Pirates!,89CFB866-3E16-AC7C-B13D-DCDDA680E088,15Ggkuq0kW_DXS1jERKqL3WLMPMa-3Hsv,True,True,492,122.6961,1,False,False,False
AGAIN_cleaned,62A1F053-1EA8-7433-090E-89D450314F41_solid_B1C03167-2BA0-3C5A-B9AE-099B3A34A83B,62A1F053-1EA8-7433-090E-89D450314F41_solid_B1C03167-2BA0-3C5A-B9AE-099B3A34A83B.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/62A1F053-1EA8-7433-090E-89D450314F41_solid_B1C03167-2BA0-3C5A-B9AE-099B3A34A83B.webm,videos/62A1F053-1EA8-7433-090E-89D450314F41_solid_B1C03167-2BA0-3C5A-B9AE-099B3A34A83B.webm,.webm,vp8,"matroska,webm",125.936,packet_timestamps,23.837504764324734,packet_count_over_duration,3002,960,600,960x600,41591817,True,,,62A1F053-1EA8-7433-090E-89D450314F41,Solid,B1C03167-2BA0-3C5A-B9AE-099B3A34A83B,1aq3gN09QBABP5OIxDFKHUbSi-4pFbLoy,True,True,492,122.83584,1,False,False,False
AGAIN_cleaned,62A1F053-1EA8-7433-090E-89D450314F41_tiny_24066CD8-D972-8766-F813-2CBD97F7D540,62A1F053-1EA8-7433-090E-89D450314F41_tiny_24066CD8-D972-8766-F813-2CBD97F7D540.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/62A1F053-1EA8-7433-090E-89D450314F41_tiny_24066CD8-D972-8766-F813-2CBD97F7D540.webm,videos/62A1F053-1EA8-7433-090E-89D450314F41_tiny_24066CD8-D972-8766-F813-2CBD97F7D540.webm,.webm,vp8,"matroska,webm",118.885,packet_timestamps,24.023215712663497,packet_count_over_duration,2856,960,600,960x600,38668572,True,,,62A1F053-1EA8-7433-090E-89D450314F41,TinyCars,24066CD8-D972-8766-F813-2CBD97F7D540,1Prh2FayTNnwlz5jWGCumJG3sgE-Czura,True,True,464,115.7794,1,False,False,False
AGAIN_cleaned,62A1F053-1EA8-7433-090E-89D450314F41_topdown_173888D1-1F64-F94A-DC4B-E1BA5899B47D,62A1F053-1EA8-7433-090E-89D450314F41_topdown_173888D1-1F64-F94A-DC4B-E1BA5899B47D.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/62A1F053-1EA8-7433-090E-89D450314F41_topdown_173888D1-1F64-F94A-DC4B-E1BA5899B47D.webm,videos/62A1F053-1EA8-7433-090E-89D450314F41_topdown_173888D1-1F64-F94A-DC4B-E1BA5899B47D.webm,.webm,vp8,"matroska,webm",126.486,packet_timestamps,23.971032367218505,packet_count_over_duration,3032,960,600,960x600,39873816,True,,,62A1F053-1EA8-7433-090E-89D450314F41,TopDown,173888D1-1F64-F94A-DC4B-E1BA5899B47D,1bI2dX26vB7xSmtXqjoW0DVF9tVbxT2X-,True,True,495,123.5218,1,False,False,False
AGAIN_cleaned,647C581E-E72F-0765-F94A-065909B99374_apex_264BBF05-27C5-470E-458B-81446F765D6C,647C581E-E72F-0765-F94A-065909B99374_apex_264BBF05-27C5-470E-458B-81446F765D6C.webm,$NEURAL_BRIDGE_EXTERNAL_ROOT/data/external/AGAIN/cleaned/videos/647C581E-E72F-0765-F94A-065909B99374_apex_264BBF05-27C5-470E-458B-81446F765D6C.webm,videos/647C581E-E72F-0765-F94A-065909B99374_apex_264BBF05-27C5-470E-458B-81446F765D6C.webm,.webm,vp8,"matroska,webm",125.746,packet_timestamps,9.58280979116632,packet_count_over_duration,1205,960,600,960x600,38564595,True,,,647C581E-E72F-0765-F94A-065909B99374,ApexSpeed,264BBF05-27C5-470E-458B-81446F765D6C,1-xv_CfjWBXK_N7BQzQpiVPS9jrIWLXyH,True,True,492,122.9916,1,False,False,False
